event_id,ticker,start_date,end_date,duration,peak_date,peak_score,severity
PNB_30,PNB,2022-02-24,2022-03-21,16,2022-02-24,67.67416468816681,extreme_shock
CANBK_42,CANBK,2022-02-24,2022-03-03,5,2022-02-24,47.02860167227156,severe_shock
INDUSINDBK_13,INDUSINDBK,2022-02-24,2022-03-25,20,2022-02-24,44.51842096838261,severe_shock
HEROMOTOCO_9,HEROMOTOCO,2022-02-24,2022-03-14,12,2022-02-24,40.870433396697045,severe_shock
TATAMOTORS_25,TATAMOTORS,2022-02-24,2022-03-14,12,2022-02-24,40.372832987906776,severe_shock
COALINDIA_18,COALINDIA,2022-02-25,2022-03-25,19,2022-02-25,48.09932201365372,severe_shock
ONGC_21,ONGC,2022-03-07,2022-03-22,11,2022-03-07,51.45690259987221,extreme_shock
CANBK_43,CANBK,2022-05-09,2022-06-07,22,2022-05-09,46.66464942270257,severe_shock
PNB_31,PNB,2022-05-12,2022-06-08,20,2022-05-12,60.6416599911353,extreme_shock
JSWSTEEL_9,JSWSTEEL,2022-05-23,2022-05-31,7,2022-05-23,42.10768829922958,severe_shock
TATASTEEL_10,TATASTEEL,2022-05-23,2022-05-31,7,2022-05-23,41.08242394340982,severe_shock
DIVISLAB_11,DIVISLAB,2022-05-23,2022-05-30,6,2022-05-23,40.81784668645696,severe_shock
PNB_32,PNB,2022-06-21,2022-12-06,115,2022-09-23,50.36176785644597,extreme_shock
ONGC_22,ONGC,2022-07-01,2022-07-11,7,2022-07-01,51.35349560176304,extreme_shock
CANBK_44,CANBK,2022-07-07,2022-07-26,14,2022-07-07,46.8673150654042,severe_shock
INDUSINDBK_14,INDUSINDBK,2022-07-21,2022-08-11,15,2022-07-21,41.532220166694664,severe_shock
POWERGRID_3,POWERGRID,2022-09-23,2022-09-28,4,2022-09-23,42.67775000771391,severe_shock
CANBK_45,CANBK,2022-09-23,2022-10-07,10,2022-09-23,42.32119876201771,severe_shock
WIPRO_6,WIPRO,2022-10-13,2022-10-21,7,2022-10-13,49.62876968617548,severe_shock
DIVISLAB_12,DIVISLAB,2022-11-07,2022-11-14,5,2022-11-07,46.24307265853961,severe_shock
COALINDIA_19,COALINDIA,2022-11-15,2022-11-23,7,2022-11-15,43.05553154195951,severe_shock
ONGC_23,ONGC,2022-11-21,2022-11-25,5,2022-11-21,40.969565114269344,severe_shock
HCLTECH_5,HCLTECH,2022-12-09,2022-12-14,4,2022-12-09,42.63790326287569,severe_shock
PNB_33,PNB,2022-12-23,2022-12-29,5,2022-12-23,47.333248072180744,severe_shock
CANBK_46,CANBK,2022-12-23,2022-12-29,5,2022-12-23,44.406501754771575,severe_shock
BAJFINANCE_5,BAJFINANCE,2023-01-05,2023-01-10,4,2023-01-05,46.75891528074331,severe_shock
ADANIENT_44,ADANIENT,2023-01-27,2023-02-14,13,2023-02-01,56.900599475325464,extreme_shock
ADANIPORTS_8,ADANIPORTS,2023-01-27,2023-03-09,29,2023-02-01,56.36160723125081,extreme_shock
PNB_34,PNB,2023-01-27,2023-02-06,7,2023-02-01,42.35443710104525,severe_shock
HDFCLIFE_3,HDFCLIFE,2023-02-01,2023-02-13,9,2023-02-01,50.397839875596304,extreme_shock
SBILIFE_4,SBILIFE,2023-02-01,2023-02-06,4,2023-02-01,45.70075267779259,severe_shock
CANBK_47,CANBK,2023-02-01,2023-02-08,6,2023-02-01,42.287965231685085,severe_shock
DIVISLAB_13,DIVISLAB,2023-02-03,2023-02-13,7,2023-02-03,54.77170436948791,extreme_shock
TITAN_9,TITAN,2023-02-03,2023-02-08,4,2023-02-03,42.344972465163764,severe_shock
TECHM_11,TECHM,2023-02-15,2023-02-21,5,2023-02-15,42.12323910019266,severe_shock
ONGC_24,ONGC,2023-02-16,2023-02-23,6,2023-02-16,47.06277360832749,severe_shock
ADANIENT_45,ADANIENT,2023-02-28,2023-03-09,7,2023-02-28,40.72364040479649,severe_shock
INDUSINDBK_15,INDUSINDBK,2023-03-13,2023-03-24,10,2023-03-13,42.60862213964855,severe_shock
TECHM_12,TECHM,2023-03-13,2023-03-17,5,2023-03-13,41.31145410424947,severe_shock
ADANIENT_46,ADANIENT,2023-03-13,2023-03-16,4,2023-03-14,25.92607405945798,elevated_stress
ADANIENT_47,ADANIENT,2023-03-22,2023-03-31,7,2023-03-29,28.77610768380051,elevated_stress
DIVISLAB_14,DIVISLAB,2023-04-12,2023-04-25,9,2023-04-12,46.30601973740054,severe_shock
INFY_15,INFY,2023-04-17,2023-04-20,4,2023-04-17,51.27354581793302,extreme_shock
LTIM_3,LTIM,2023-04-17,2023-04-24,6,2023-04-17,42.922403583954264,severe_shock
PNB_35,PNB,2023-05-09,2023-05-15,5,2023-05-09,42.054010670703576,severe_shock
DRREDDY_13,DRREDDY,2023-05-11,2023-05-16,4,2023-05-11,46.161850028749576,severe_shock
ADANIENT_48,ADANIENT,2023-05-22,2023-07-04,31,2023-05-22,41.38973467427802,severe_shock
COALINDIA_20,COALINDIA,2023-06-01,2023-06-13,9,2023-06-01,45.66629676770432,severe_shock
PNB_36,PNB,2023-06-22,2023-08-22,42,2023-07-04,50.64606454948999,extreme_shock
CANBK_48,CANBK,2023-07-03,2023-07-27,19,2023-07-03,46.358150844435094,severe_shock
BAJAJFINSV_7,BAJAJFINSV,2023-07-04,2023-07-07,4,2023-07-04,40.52809261955285,severe_shock
INFY_16,INFY,2023-07-21,2023-07-26,4,2023-07-21,49.56156845746117,severe_shock
CIPLA_6,CIPLA,2023-07-27,2023-08-01,4,2023-07-27,40.71916567059191,severe_shock
COALINDIA_21,COALINDIA,2023-08-01,2023-08-14,10,2023-08-01,47.561640073234436,severe_shock
ONGC_25,ONGC,2023-09-01,2023-09-06,4,2023-09-01,40.78768296381525,severe_shock
COALINDIA_22,COALINDIA,2023-09-04,2023-09-18,11,2023-09-07,46.318396907227054,severe_shock
CANBK_49,CANBK,2023-09-11,2023-10-09,19,2023-09-11,43.733208485853204,severe_shock
PNB_37,PNB,2023-09-13,2023-10-12,20,2023-09-13,50.131746715989834,extreme_shock
LTIM_4,LTIM,2023-10-19,2023-10-27,6,2023-10-19,44.118619715259875,severe_shock
DIVISLAB_15,DIVISLAB,2023-11-06,2023-11-09,4,2023-11-06,41.29597834330273,severe_shock
CIPLA_7,CIPLA,2023-11-23,2023-11-29,4,2023-11-23,42.99501067343121,severe_shock
ADANIENT_49,ADANIENT,2023-11-28,2023-12-08,9,2023-12-05,50.06210460816271,extreme_shock
ADANIPORTS_9,ADANIPORTS,2023-12-05,2023-12-08,4,2023-12-05,41.1554700571723,severe_shock
PNB_38,PNB,2023-12-20,2024-01-02,9,2023-12-20,40.922376931510065,severe_shock
WIPRO_7,WIPRO,2023-12-22,2023-12-28,4,2023-12-22,44.00401644879178,severe_shock
INFY_17,INFY,2024-01-12,2024-01-17,4,2024-01-12,41.312574764542894,severe_shock
HDFCBANK_3,HDFCBANK,2024-01-17,2024-01-29,7,2024-01-17,43.946918033385444,severe_shock
LTIM_5,LTIM,2024-01-18,2024-01-24,4,2024-01-18,48.64995771198644,severe_shock
INDUSINDBK_16,INDUSINDBK,2024-01-23,2024-01-30,5,2024-01-23,47.37299209718119,severe_shock
HINDUNILVR_6,HINDUNILVR,2024-01-23,2024-01-30,5,2024-01-23,45.221204104474374,severe_shock
RELIANCE_7,RELIANCE,2024-01-29,2024-02-01,4,2024-01-29,40.60628354560719,severe_shock
HINDALCO_20,HINDALCO,2024-02-13,2024-02-16,4,2024-02-13,46.753767904630465,severe_shock
KOTAKBANK_3,KOTAKBANK,2024-04-25,2024-05-09,10,2024-04-25,48.53443779474149,severe_shock
TECHM_13,TECHM,2024-04-26,2024-05-02,4,2024-04-26,48.34869328829444,severe_shock
TITAN_10,TITAN,2024-05-06,2024-05-09,4,2024-05-06,40.39421141165318,severe_shock
HINDUNILVR_7,HINDUNILVR,2024-05-07,2024-05-10,4,2024-05-07,44.68731748058728,severe_shock
BANKBARODA_27,BANKBARODA,2024-06-03,2024-06-18,11,2024-06-04,46.381426060803015,severe_shock
PNB_39,PNB,2024-06-04,2024-06-12,7,2024-06-04,58.749584002094736,extreme_shock
ADANIENT_50,ADANIENT,2024-06-04,2024-07-02,20,2024-06-04,50.499342039185514,extreme_shock
CANBK_50,CANBK,2024-06-04,2024-06-10,5,2024-06-04,49.40943857482224,severe_shock
ONGC_26,ONGC,2024-06-04,2024-06-14,9,2024-06-04,48.5116409945331,severe_shock
ADANIPORTS_10,ADANIPORTS,2024-06-04,2024-07-05,23,2024-06-04,48.08781538413213,severe_shock
INDUSINDBK_17,INDUSINDBK,2024-06-04,2024-06-10,5,2024-06-04,47.38439842411635,severe_shock
NTPC_11,NTPC,2024-06-04,2024-06-07,4,2024-06-04,45.94166216558273,severe_shock
SBIN_12,SBIN,2024-06-04,2024-06-07,4,2024-06-04,45.5248834348981,severe_shock
COALINDIA_23,COALINDIA,2024-06-04,2024-06-07,4,2024-06-04,45.16969957514225,severe_shock
LT_6,LT,2024-06-04,2024-06-07,4,2024-06-04,44.926544219457554,severe_shock
ICICIBANK_9,ICICIBANK,2024-06-04,2024-06-07,4,2024-06-04,42.63402926579582,severe_shock
POWERGRID_4,POWERGRID,2024-06-04,2024-06-07,4,2024-06-04,40.941760593364144,severe_shock
BANKBARODA_28,BANKBARODA,2024-06-21,2024-06-26,4,2024-06-21,9.046344109203302,anomaly
WIPRO_8,WIPRO,2024-07-22,2024-07-31,8,2024-07-22,47.231153607831295,severe_shock
BAJAJ-AUTO_5,BAJAJ-AUTO,2024-10-17,2024-10-24,6,2024-10-17,47.02672556208714,severe_shock
PNB_40,PNB,2024-10-22,2024-11-28,26,2024-10-22,47.70967523125509,severe_shock
HINDUNILVR_8,HINDUNILVR,2024-10-24,2024-10-29,4,2024-10-24,40.6049498698776,severe_shock
INDUSINDBK_18,INDUSINDBK,2024-10-25,2024-11-27,22,2024-10-25,55.82054652878546,extreme_shock
CIPLA_8,CIPLA,2024-10-31,2024-11-05,4,2024-10-31,43.123185414592626,severe_shock
ASIANPAINT_3,ASIANPAINT,2024-11-11,2024-11-18,5,2024-11-11,49.244821275541284,severe_shock
ADANIENT_51,ADANIENT,2024-11-21,2024-12-23,23,2024-11-21,55.93644102653862,extreme_shock
ADANIPORTS_11,ADANIPORTS,2024-11-21,2024-12-06,12,2024-11-21,50.02395772703105,extreme_shock
BAJAJFINSV_8,BAJAJFINSV,2025-01-02,2025-01-07,4,2025-01-02,44.457431935736224,severe_shock
HCLTECH_6,HCLTECH,2025-01-14,2025-01-17,4,2025-01-14,43.12930915035508,severe_shock
HDFCLIFE_4,HDFCLIFE,2025-01-16,2025-01-21,4,2025-01-16,44.89302248340028,severe_shock
KOTAKBANK_4,KOTAKBANK,2025-01-20,2025-01-23,4,2025-01-20,44.70993794595335,severe_shock
TATAMOTORS_26,TATAMOTORS,2025-01-30,2025-02-07,8,2025-01-30,41.959530382444534,severe_shock
INDUSINDBK_19,INDUSINDBK,2025-02-28,2025-03-18,12,2025-03-11,62.12972650252535,extreme_shock
PNB_41,PNB,2025-02-28,2025-03-13,10,2025-02-28,40.150570143759225,severe_shock
TATASTEEL_11,TATASTEEL,2025-04-04,2025-04-17,8,2025-04-04,40.537377885942874,severe_shock
JSWSTEEL_10,JSWSTEEL,2025-04-07,2025-04-17,7,2025-04-07,41.0997566755184,severe_shock
BANKBARODA_29,BANKBARODA,2025-05-06,2025-05-13,6,2025-05-06,44.62630607260225,severe_shock
PNB_42,PNB,2025-05-06,2025-05-15,8,2025-05-06,40.6210523461901,severe_shock
TITAN_11,TITAN,2025-07-08,2025-07-11,4,2025-07-08,40.29176586774282,severe_shock
KOTAKBANK_5,KOTAKBANK,2025-07-28,2025-07-31,4,2025-07-28,44.60583061081104,severe_shock
ADANIENT_52,ADANIENT,2025-08-11,2025-09-04,17,2025-08-11,40.35494905114342,severe_shock
APOLLOHOSP_9,APOLLOHOSP,2025-08-13,2025-08-19,4,2025-08-13,40.071944866865934,severe_shock
MARUTI_11,MARUTI,2025-08-18,2025-08-21,4,2025-08-18,40.644857186789444,severe_shock
TATAMOTORS_27,TATAMOTORS,2025-10-14,2025-10-17,4,2025-10-14,62.517265957167155,extreme_shock
GRASIM_8,GRASIM,2025-11-06,2025-11-11,4,2025-11-06,40.965205629126416,severe_shock
INDUSINDBK_20,INDUSINDBK,2025-11-12,2025-11-18,5,2025-11-12,40.748276205909676,severe_shock
PNB_43,PNB,2025-12-03,2026-02-25,59,2025-12-03,42.38251782699224,severe_shock
HINDUNILVR_9,HINDUNILVR,2025-12-05,2025-12-10,4,2025-12-05,42.86555953342269,severe_shock
ITC_9,ITC,2026-01-01,2026-01-07,5,2026-01-01,48.98722134618087,severe_shock
COALINDIA_24,COALINDIA,2026-01-02,2026-01-07,4,2026-01-02,46.76350083596586,severe_shock
NTPC_12,NTPC,2026-01-02,2026-01-07,4,2026-01-02,42.02131806947509,severe_shock
WIPRO_9,WIPRO,2026-01-19,2026-01-23,5,2026-01-19,50.259553882567765,extreme_shock
LTIM_6,LTIM,2026-01-20,2026-01-23,4,2026-01-20,41.37680206730653,severe_shock
INDUSINDBK_21,INDUSINDBK,2026-01-20,2026-02-12,17,2026-01-20,41.137584035465466,severe_shock
ADANIENT_53,ADANIENT,2026-01-23,2026-02-06,10,2026-01-23,55.5906796624827,extreme_shock
ADANIPORTS_12,ADANIPORTS,2026-01-23,2026-01-30,5,2026-01-23,45.922871777801355,severe_shock
ONGC_27,ONGC,2026-01-28,2026-02-09,9,2026-01-28,47.13851075194269,severe_shock
TATAMOTORS_28,TATAMOTORS,2026-01-29,2026-02-12,11,2026-02-02,42.49182752168116,severe_shock
POWERGRID_5,POWERGRID,2026-02-02,2026-02-06,5,2026-02-02,44.659186287519034,severe_shock
TCS_5,TCS,2026-02-04,2026-02-18,11,2026-02-04,50.192447420461114,extreme_shock
INFY_18,INFY,2026-02-04,2026-02-09,4,2026-02-04,43.01147367514172,severe_shock
HCLTECH_7,HCLTECH,2026-02-24,2026-03-02,5,2026-02-24,40.88621438203038,severe_shock
TATAMOTORS_29,TATAMOTORS,2026-03-04,2026-04-20,30,2026-04-08,50.4455074913712,extreme_shock
INDUSINDBK_22,INDUSINDBK,2026-03-12,2026-03-17,4,2026-03-12,42.413140414094656,severe_shock
PNB_44,PNB,2026-03-23,2026-04-13,13,2026-04-08,40.74493403763613,severe_shock
INDUSINDBK_23,INDUSINDBK,2026-04-08,2026-04-13,4,2026-04-08,42.00023944241125,severe_shock
HCLTECH_8,HCLTECH,2026-04-22,2026-04-30,7,2026-04-22,49.10775301504622,severe_shock
CIPLA_9,CIPLA,2026-05-14,2026-05-19,4,2026-05-14,40.729011646571905,severe_shock
TCS_6,TCS,2026-06-02,2026-07-07,26,2026-06-03,47.50561587083731,severe_shock
WIPRO_10,WIPRO,2026-06-08,2026-06-17,8,2026-06-08,49.77779147085588,severe_shock
TATAMOTORS_30,TATAMOTORS,2026-06-17,2026-06-22,4,2026-06-17,48.22560029189306,severe_shock
PNB_45,PNB,2026-07-20,2026-08-21,25,2026-07-20,46.43625453648371,severe_shock
INDUSINDBK_24,INDUSINDBK,2026-07-23,2026-08-06,11,2026-07-23,41.66677059862776,severe_shock
HINDUNILVR_10,HINDUNILVR,2026-07-28,2026-08-03,5,2026-07-28,46.453833383977674,severe_shock
